"time","adder.y","source1.y","source2.y"
0.5698,1.07884,0.539464,0.539464
0.5699,1.07901,0.539548,0.539548
0.57,1.07918,0.539632,0.539632
0.5701,1.07935,0.539716,0.539716
0.5702,1.07952,0.5398,0.5398
0.5703,1.07969,0.539885,0.539885
0.5704,1.07985,0.539969,0.539969
0.5705,1.08002,0.540053,0.540053
0.5706,1.08019,0.540137,0.540137
0.5707,1.08036,0.540221,0.540221
0.5708,1.08053,0.540305,0.540305
0.5709,1.08069,0.54039,0.54039
0.571,1.08086,0.540474,0.540474
0.5711,1.08103,0.540558,0.540558
0.5712,1.0812,0.540642,0.540642
0.5713,1.08137,0.540726,0.540726
0.5714,1.08154,0.54081,0.54081
0.5715,1.0817,0.540894,0.540894
0.5716,1.08187,0.540978,0.540978
0.5717,1.08204,0.541062,0.541062
0.5718,1.08221,0.541147,0.541147
0.5719,1.08238,0.541231,0.541231
0.572,1.08255,0.541315,0.541315
0.5721,1.08271,0.541399,0.541399
0.5722,1.08288,0.541483,0.541483
0.5723,1.08305,0.541567,0.541567
0.5724,1.08322,0.541651,0.541651
0.5725,1.08339,0.541735,0.541735
0.5726,1.08355,0.541819,0.541819
0.5727,1.08372,0.541903,0.541903
0.5728,1.08389,0.541987,0.541987
0.5729,1.08406,0.542071,0.542071
0.573,1.08423,0.542155,0.542155
0.5731,1.08439,0.542239,0.542239
0.5732,1.08456,0.542323,0.542323
0.5733,1.08473,0.542407,0.542407
0.5734,1.0849,0.542491,0.542491
0.5735,1.08507,0.542575,0.542575
0.5736,1.08523,0.542659,0.542659
0.5737,1.0854,0.542743,0.542743
0.5738,1.08557,0.542827,0.542827
0.5739,1.08574,0.542911,0.542911
0.574,1.08591,0.542995,0.542995
0.5741,1.08607,0.543079,0.543079
0.5742,1.08624,0.543163,0.543163
0.5743,1.08641,0.543247,0.543247
0.5744,1.08658,0.543331,0.543331
0.5745,1.08675,0.543415,0.543415
0.5746,1.08691,0.543499,0.543499
0.5747,1.08708,0.543583,0.543583
0.5748,1.08725,0.543667,0.543667
0.5749,1.08742,0.543751,0.543751
0.575,1.08759,0.543835,0.543835
0.5751,1.08775,0.543919,0.543919
0.5752,1.08792,0.544003,0.544003
0.5753,1.08809,0.544087,0.544087
0.5754,1.08826,0.54417,0.54417
0.5755,1.08842,0.544254,0.544254
0.5756,1.08859,0.544338,0.544338
0.5757,1.08876,0.544422,0.544422
0.5758,1.08893,0.544506,0.544506
0.5759,1.0891,0.54459,0.54459
0.576,1.08926,0.544674,0.544674
0.5761,1.08943,0.544758,0.544758
0.5762,1.0896,0.544841,0.544841
0.5763,1.08977,0.544925,0.544925
0.5764,1.08993,0.545009,0.545009
0.5765,1.0901,0.545093,0.545093
0.5766,1.09027,0.545177,0.545177
0.5767,1.09044,0.545261,0.545261
0.5768,1.09061,0.545344,0.545344
0.5769,1.09077,0.545428,0.545428
0.577,1.09094,0.545512,0.545512
0.5771,1.09111,0.545596,0.545596
0.5772,1.09128,0.54568,0.54568
0.5773,1.09144,0.545763,0.545763
0.5774,1.09161,0.545847,0.545847
0.5775,1.09178,0.545931,0.545931
0.5776,1.09195,0.546015,0.546015
0.5777,1.09211,0.546099,0.546099
0.5778,1.09228,0.546182,0.546182
0.5779,1.09245,0.546266,0.546266
0.578,1.09262,0.54635,0.54635
0.5781,1.09278,0.546434,0.546434
0.5782,1.09295,0.546517,0.546517
0.5783,1.09312,0.546601,0.546601
0.5784,1.09329,0.546685,0.546685
0.5785,1.09345,0.546769,0.546769
0.5786,1.09362,0.546852,0.546852
0.5787,1.09379,0.546936,0.546936
0.5788,1.09396,0.54702,0.54702
0.5789,1.09412,0.547103,0.547103
0.579,1.09429,0.547187,0.547187
0.5791,1.09446,0.547271,0.547271
0.5792,1.09463,0.547355,0.547355
0.5793,1.09479,0.547438,0.547438
0.5794,1.09496,0.547522,0.547522
0.5795,1.09513,0.547606,0.547606
0.5796,1.09529,0.547689,0.547689
0.5797,1.09546,0.547773,0.547773
0.5798,1.09563,0.547857,0.547857
0.5799,1.0958,0.54794,0.54794
0.58,1.09596,0.548024,0.548024
0.5801,1.09613,0.548108,0.548108
0.5802,1.0963,0.548191,0.548191
0.5803,1.09647,0.548275,0.548275
0.5804,1.09663,0.548358,0.548358
0.5805,1.0968,0.548442,0.548442
0.5806,1.09697,0.548526,0.548526
0.5807,1.09714,0.548609,0.548609
0.5808,1.0973,0.548693,0.548693
0.5809,1.09747,0.548777,0.548777
0.581,1.09764,0.54886,0.54886
0.5811,1.0978,0.548944,0.548944
0.5812,1.09797,0.549027,0.549027
0.5813,1.09814,0.549111,0.549111
0.5814,1.09831,0.549194,0.549194
0.5815,1.09847,0.549278,0.549278
0.5816,1.09864,0.549362,0.549362
0.5817,1.09881,0.549445,0.549445
0.5818,1.09897,0.549529,0.549529
0.5819,1.09914,0.549612,0.549612
0.582,1.09931,0.549696,0.549696
0.5821,1.09948,0.549779,0.549779
0.5822,1.09964,0.549863,0.549863
0.5823,1.09981,0.549946,0.549946
0.5824,1.09998,0.55003,0.55003
0.5825,1.10014,0.550113,0.550113
0.5826,1.10031,0.550197,0.550197
0.5827,1.10048,0.55028,0.55028
0.5828,1.10064,0.550364,0.550364
0.5829,1.10081,0.550447,0.550447
0.583,1.10098,0.550531,0.550531
0.5831,1.10115,0.550614,0.550614
0.5832,1.10131,0.550698,0.550698
0.5833,1.10148,0.550781,0.550781
0.5834,1.10165,0.550865,0.550865
0.5835,1.10181,0.550948,0.550948
0.5836,1.10198,0.551032,0.551032
0.5837,1.10215,0.551115,0.551115
0.5838,1.10231,0.551199,0.551199
0.5839,1.10248,0.551282,0.551282
0.584,1.10265,0.551365,0.551365
0.5841,1.10281,0.551449,0.551449
0.5842,1.10298,0.551532,0.551532
0.5843,1.10315,0.551616,0.551616
0.5844,1.10331,0.551699,0.551699
0.5845,1.10348,0.551782,0.551782
0.5846,1.10365,0.551866,0.551866
0.5847,1.10382,0.551949,0.551949
0.5848,1.10398,0.552033,0.552033
0.5849,1.10415,0.552116,0.552116
0.585,1.10432,0.552199,0.552199
0.5851,1.10448,0.552283,0.552283
0.5852,1.10465,0.552366,0.552366
0.5853,1.10482,0.552449,0.552449
0.5854,1.10498,0.552533,0.552533
0.5855,1.10515,0.552616,0.552616
0.5856,1.10532,0.5527,0.5527
0.5857,1.10548,0.552783,0.552783
0.5858,1.10565,0.552866,0.552866
0.5859,1.10582,0.552949,0.552949
0.586,1.10598,0.553033,0.553033
0.5861,1.10615,0.553116,0.553116
0.5862,1.10632,0.553199,0.553199
0.5863,1.10648,0.553283,0.553283
0.5864,1.10665,0.553366,0.553366
0.5865,1.10682,0.553449,0.553449
0.5866,1.10698,0.553533,0.553533
0.5867,1.10715,0.553616,0.553616
0.5868,1.10732,0.553699,0.553699
0.5869,1.10748,0.553782,0.553782
0.587,1.10765,0.553866,0.553866
0.5871,1.10781,0.553949,0.553949
0.5872,1.10798,0.554032,0.554032
0.5873,1.10815,0.554115,0.554115
0.5874,1.10831,0.554199,0.554199
0.5875,1.10848,0.554282,0.554282
0.5876,1.10865,0.554365,0.554365
0.5877,1.10881,0.554448,0.554448
0.5878,1.10898,0.554532,0.554532
0.5879,1.10915,0.554615,0.554615
0.588,1.10931,0.554698,0.554698
0.5881,1.10948,0.554781,0.554781
0.5882,1.10965,0.554864,0.554864
0.5883,1.10981,0.554948,0.554948
0.5884,1.10998,0.555031,0.555031
0.5885,1.11014,0.555114,0.555114
0.5886,1.11031,0.555197,0.555197
0.5887,1.11048,0.55528,0.55528
0.5888,1.11064,0.555363,0.555363
0.5889,1.11081,0.555447,0.555447
0.589,1.11098,0.55553,0.55553
0.5891,1.11114,0.555613,0.555613
0.5892,1.11131,0.555696,0.555696
0.5893,1.11148,0.555779,0.555779
0.5894,1.11164,0.555862,0.555862
0.5895,1.11181,0.555945,0.555945
0.5896,1.11197,0.556029,0.556029
0.5897,1.11214,0.556112,0.556112
0.5898,1.11231,0.556195,0.556195
0.5899,1.11247,0.556278,0.556278
0.59,1.11264,0.556361,0.556361
0.5901,1.11281,0.556444,0.556444
0.5902,1.11297,0.556527,0.556527
0.5903,1.11314,0.55661,0.55661
0.5904,1.1133,0.556693,0.556693
0.5905,1.11347,0.556776,0.556776
0.5906,1.11364,0.556859,0.556859
0.5907,1.1138,0.556943,0.556943
0.5908,1.11397,0.557026,0.557026
0.5909,1.11413,0.557109,0.557109
0.591,1.1143,0.557192,0.557192
0.5911,1.11447,0.557275,0.557275
0.5912,1.11463,0.557358,0.557358
0.5913,1.1148,0.557441,0.557441
0.5914,1.11496,0.557524,0.557524
0.5915,1.11513,0.557607,0.557607
0.5916,1.1153,0.55769,0.55769
0.5917,1.11546,0.557773,0.557773
0.5918,1.11563,0.557856,0.557856
0.5919,1.11579,0.557939,0.557939
0.592,1.11596,0.558022,0.558022
0.5921,1.11613,0.558105,0.558105
0.5922,1.11629,0.558188,0.558188
0.5923,1.11646,0.558271,0.558271
0.5924,1.11662,0.558354,0.558354
0.5925,1.11679,0.558437,0.558437
0.5926,1.11696,0.55852,0.55852
0.5927,1.11712,0.558603,0.558603
0.5928,1.11729,0.558685,0.558685
0.5929,1.11745,0.558768,0.558768
0.593,1.11762,0.558851,0.558851
0.5931,1.11779,0.558934,0.558934
0.5932,1.11795,0.559017,0.559017
0.5933,1.11812,0.5591,0.5591
0.5934,1.11828,0.559183,0.559183
0.5935,1.11845,0.559266,0.559266
0.5936,1.11861,0.559349,0.559349
0.5937,1.11878,0.559432,0.559432
0.5938,1.11895,0.559515,0.559515
0.5939,1.11911,0.559597,0.559597
0.594,1.11928,0.55968,0.55968
0.5941,1.11944,0.559763,0.559763
0.5942,1.11961,0.559846,0.559846
0.5943,1.11977,0.559929,0.559929
0.5944,1.11994,0.560012,0.560012
0.5945,1.12011,0.560095,0.560095
0.5946,1.12027,0.560177,0.560177
0.5947,1.12044,0.56026,0.56026
0.5948,1.1206,0.560343,0.560343
0.5949,1.12077,0.560426,0.560426
0.595,1.12093,0.560509,0.560509
0.5951,1.1211,0.560592,0.560592
0.5952,1.12127,0.560674,0.560674
0.5953,1.12143,0.560757,0.560757
0.5954,1.1216,0.56084,0.56084
0.5955,1.12176,0.560923,0.560923
0.5956,1.12193,0.561006,0.561006
0.5957,1.12209,0.561088,0.561088
0.5958,1.12226,0.561171,0.561171
0.5959,1.12242,0.561254,0.561254
0.596,1.12259,0.561337,0.561337
0.5961,1.12276,0.561419,0.561419
0.5962,1.12292,0.561502,0.561502
0.5963,1.12309,0.561585,0.561585
0.5964,1.12325,0.561668,0.561668
0.5965,1.12342,0.56175,0.56175
0.5966,1.12358,0.561833,0.561833
0.5967,1.12375,0.561916,0.561916
0.5968,1.12391,0.561999,0.561999
0.5969,1.12408,0.562081,0.562081
0.597,1.12425,0.562164,0.562164
0.5971,1.12441,0.562247,0.562247
0.5972,1.12458,0.562329,0.562329
0.5973,1.12474,0.562412,0.562412
0.5974,1.12491,0.562495,0.562495
0.5975,1.12507,0.562577,0.562577
0.5976,1.12524,0.56266,0.56266
0.5977,1.1254,0.562743,0.562743
0.5978,1.12557,0.562825,0.562825
0.5979,1.12573,0.562908,0.562908
0.598,1.1259,0.562991,0.562991
0.5981,1.12606,0.563073,0.563073
0.5982,1.12623,0.563156,0.563156
0.5983,1.12639,0.563239,0.563239
0.5984,1.12656,0.563321,0.563321
0.5985,1.12673,0.563404,0.563404
0.5986,1.12689,0.563486,0.563486
0.5987,1.12706,0.563569,0.563569
0.5988,1.12722,0.563652,0.563652
0.5989,1.12739,0.563734,0.563734
0.599,1.12755,0.563817,0.563817
0.5991,1.12772,0.563899,0.563899
0.5992,1.12788,0.563982,0.563982
0.5993,1.12805,0.564065,0.564065
0.5994,1.12821,0.564147,0.564147
0.5995,1.12838,0.56423,0.56423
0.5996,1.12854,0.564312,0.564312
0.5997,1.12871,0.564395,0.564395
0.5998,1.12887,0.564477,0.564477
0.5999,1.12904,0.56456,0.56456
0.6,1.1292,0.564642,0.564642
0.6001,1.12937,0.564725,0.564725
0.6002,1.12953,0.564808,0.564808
0.6003,1.1297,0.56489,0.56489
0.6004,1.12986,0.564973,0.564973
0.6005,1.13003,0.565055,0.565055
0.6006,1.13019,0.565138,0.565138
0.6007,1.13036,0.56522,0.56522
0.6008,1.13052,0.565303,0.565303
0.6009,1.13069,0.565385,0.565385
0.601,1.13085,0.565468,0.565468
0.6011,1.13102,0.56555,0.56555
0.6012,1.13118,0.565632,0.565632
0.6013,1.13135,0.565715,0.565715
0.6014,1.13151,0.565797,0.565797
0.6015,1.13168,0.56588,0.56588
0.6016,1.13184,0.565962,0.565962
0.6017,1.13201,0.566045,0.566045
0.6018,1.13217,0.566127,0.566127
0.6019,1.13234,0.56621,0.56621
0.602,1.1325,0.566292,0.566292
0.6021,1.13267,0.566374,0.566374
0.6022,1.13283,0.566457,0.566457
0.6023,1.133,0.566539,0.566539
0.6024,1.13316,0.566622,0.566622
0.6025,1.13333,0.566704,0.566704
0.6026,1.13349,0.566786,0.566786
0.6027,1.13366,0.566869,0.566869
0.6028,1.13382,0.566951,0.566951
0.6029,1.13398,0.567034,0.567034
0.603,1.13415,0.567116,0.567116
0.6031,1.13431,0.567198,0.567198
0.6032,1.13448,0.567281,0.567281
0.6033,1.13464,0.567363,0.567363
0.6034,1.13481,0.567445,0.567445
0.6035,1.13497,0.567528,0.567528
0.6036,1.13514,0.56761,0.56761
0.6037,1.1353,0.567692,0.567692
0.6038,1.13547,0.567775,0.567775
0.6039,1.13563,0.567857,0.567857
0.604,1.1358,0.567939,0.567939
0.6041,1.13596,0.568022,0.568022
0.6042,1.13613,0.568104,0.568104
0.6043,1.13629,0.568186,0.568186
0.6044,1.13645,0.568268,0.568268
0.6045,1.13662,0.568351,0.568351
0.6046,1.13678,0.568433,0.568433
0.6047,1.13695,0.568515,0.568515
0.6048,1.13711,0.568598,0.568598
0.6049,1.13728,0.56868,0.56868
0.605,1.13744,0.568762,0.568762
0.6051,1.13761,0.568844,0.568844
0.6052,1.13777,0.568927,0.568927
0.6053,1.13794,0.569009,0.569009
0.6054,1.1381,0.569091,0.569091
0.6055,1.13826,0.569173,0.569173
0.6056,1.13843,0.569255,0.569255
0.6057,1.13859,0.569338,0.569338
0.6058,1.13876,0.56942,0.56942
0.6059,1.13892,0.569502,0.569502
0.606,1.13909,0.569584,0.569584
0.6061,1.13925,0.569666,0.569666
0.6062,1.13942,0.569749,0.569749
0.6063,1.13958,0.569831,0.569831
0.6064,1.13974,0.569913,0.569913
0.6065,1.13991,0.569995,0.569995
0.6066,1.14007,0.570077,0.570077
0.6067,1.14024,0.57016,0.57016
0.6068,1.1404,0.570242,0.570242
0.6069,1.14057,0.570324,0.570324
0.607,1.14073,0.570406,0.570406
0.6071,1.14089,0.570488,0.570488
0.6072,1.14106,0.57057,0.57057
0.6073,1.14122,0.570652,0.570652
0.6074,1.14139,0.570734,0.570734
0.6075,1.14155,0.570817,0.570817
0.6076,1.14172,0.570899,0.570899
0.6077,1.14188,0.570981,0.570981
0.6078,1.14204,0.571063,0.571063
0.6079,1.14221,0.571145,0.571145
0.608,1.14237,0.571227,0.571227
0.6081,1.14254,0.571309,0.571309
0.6082,1.1427,0.571391,0.571391
0.6083,1.14286,0.571473,0.571473
0.6084,1.14303,0.571555,0.571555
0.6085,1.14319,0.571637,0.571637
0.6086,1.14336,0.571719,0.571719
0.6087,1.14352,0.571801,0.571801
0.6088,1.14368,0.571883,0.571883
0.6089,1.14385,0.571966,0.571966
0.609,1.14401,0.572048,0.572048
0.6091,1.14418,0.57213,0.57213
0.6092,1.14434,0.572212,0.572212
0.6093,1.14451,0.572294,0.572294
0.6094,1.14467,0.572376,0.572376
0.6095,1.14483,0.572458,0.572458
0.6096,1.145,0.57254,0.57254
0.6097,1.14516,0.572622,0.572622
0.6098,1.14533,0.572704,0.572704
0.6099,1.14549,0.572785,0.572785
0.61,1.14565,0.572867,0.572867
0.6101,1.14582,0.572949,0.572949
0.6102,1.14598,0.573031,0.573031
0.6103,1.14614,0.573113,0.573113
0.6104,1.14631,0.573195,0.573195
0.6105,1.14647,0.573277,0.573277
0.6106,1.14664,0.573359,0.573359
0.6107,1.1468,0.573441,0.573441
0.6108,1.14696,0.573523,0.573523
0.6109,1.14713,0.573605,0.573605
0.611,1.14729,0.573687,0.573687
0.6111,1.14746,0.573769,0.573769
0.6112,1.14762,0.573851,0.573851
0.6113,1.14778,0.573933,0.573933
0.6114,1.14795,0.574014,0.574014
0.6115,1.14811,0.574096,0.574096
0.6116,1.14827,0.574178,0.574178
0.6117,1.14844,0.57426,0.57426
0.6118,1.1486,0.574342,0.574342
0.6119,1.14877,0.574424,0.574424
0.612,1.14893,0.574506,0.574506
0.6121,1.14909,0.574587,0.574587
0.6122,1.14926,0.574669,0.574669
0.6123,1.14942,0.574751,0.574751
0.6124,1.14958,0.574833,0.574833
0.6125,1.14975,0.574915,0.574915
0.6126,1.14991,0.574997,0.574997
0.6127,1.15008,0.575078,0.575078
0.6128,1.15024,0.57516,0.57516
0.6129,1.1504,0.575242,0.575242
0.613,1.15057,0.575324,0.575324
0.6131,1.15073,0.575406,0.575406
0.6132,1.15089,0.575487,0.575487
0.6133,1.15106,0.575569,0.575569
0.6134,1.15122,0.575651,0.575651
0.6135,1.15138,0.575733,0.575733
0.6136,1.15155,0.575814,0.575814
0.6137,1.15171,0.575896,0.575896
0.6138,1.15187,0.575978,0.575978
0.6139,1.15204,0.57606,0.57606
0.614,1.1522,0.576141,0.576141
0.6141,1.15236,0.576223,0.576223
0.6142,1.15253,0.576305,0.576305
0.6143,1.15269,0.576387,0.576387
0.6144,1.15285,0.576468,0.576468
0.6145,1.15302,0.57655,0.57655
0.6146,1.15318,0.576632,0.576632
0.6147,1.15335,0.576713,0.576713
0.6148,1.15351,0.576795,0.576795
0.6149,1.15367,0.576877,0.576877
0.615,1.15384,0.576959,0.576959
0.6151,1.154,0.57704,0.57704
0.6152,1.15416,0.577122,0.577122
0.6153,1.15433,0.577204,0.577204
0.6154,1.15449,0.577285,0.577285
0.6155,1.15465,0.577367,0.577367
0.6156,1.15482,0.577448,0.577448
0.6157,1.15498,0.57753,0.57753
0.6158,1.15514,0.577612,0.577612
0.6159,1.15531,0.577693,0.577693
0.616,1.15547,0.577775,0.577775
0.6161,1.15563,0.577857,0.577857
0.6162,1.15579,0.577938,0.577938
0.6163,1.15596,0.57802,0.57802
0.6164,1.15612,0.578101,0.578101
0.6165,1.15628,0.578183,0.578183
0.6166,1.15645,0.578265,0.578265
0.6167,1.15661,0.578346,0.578346
0.6168,1.15677,0.578428,0.578428
0.6169,1.15694,0.578509,0.578509
0.617,1.1571,0.578591,0.578591
0.6171,1.15726,0.578672,0.578672
0.6172,1.15743,0.578754,0.578754
0.6173,1.15759,0.578836,0.578836
0.6174,1.15775,0.578917,0.578917
0.6175,1.15792,0.578999,0.578999
0.6176,1.15808,0.57908,0.57908
0.6177,1.15824,0.579162,0.579162
0.6178,1.1584,0.579243,0.579243
0.6179,1.15857,0.579325,0.579325
0.618,1.15873,0.579406,0.579406
0.6181,1.15889,0.579488,0.579488
0.6182,1.15906,0.579569,0.579569
0.6183,1.15922,0.579651,0.579651
0.6184,1.15938,0.579732,0.579732
0.6185,1.15955,0.579814,0.579814
0.6186,1.15971,0.579895,0.579895
0.6187,1.15987,0.579977,0.579977
0.6188,1.16003,0.580058,0.580058
0.6189,1.1602,0.58014,0.58014
0.619,1.16036,0.580221,0.580221
0.6191,1.16052,0.580302,0.580302
0.6192,1.16069,0.580384,0.580384
0.6193,1.16085,0.580465,0.580465
0.6194,1.16101,0.580547,0.580547
0.6195,1.16117,0.580628,0.580628
0.6196,1.16134,0.58071,0.58071
0.6197,1.1615,0.580791,0.580791
0.6198,1.16166,0.580872,0.580872
0.6199,1.16183,0.580954,0.580954
0.62,1.16199,0.581035,0.581035
0.6201,1.16215,0.581117,0.581117
0.6202,1.16231,0.581198,0.581198
0.6203,1.16248,0.581279,0.581279
0.6204,1.16264,0.581361,0.581361
0.6205,1.1628,0.581442,0.581442
0.6206,1.16297,0.581523,0.581523
0.6207,1.16313,0.581605,0.581605
0.6208,1.16329,0.581686,0.581686
0.6209,1.16345,0.581767,0.581767
0.621,1.16362,0.581849,0.581849
0.6211,1.16378,0.58193,0.58193
0.6212,1.16394,0.582011,0.582011
0.6213,1.1641,0.582093,0.582093
0.6214,1.16427,0.582174,0.582174
0.6215,1.16443,0.582255,0.582255
0.6216,1.16459,0.582337,0.582337
0.6217,1.16475,0.582418,0.582418
0.6218,1.16492,0.582499,0.582499
0.6219,1.16508,0.58258,0.58258
0.622,1.16524,0.582662,0.582662
0.6221,1.1654,0.582743,0.582743
0.6222,1.16557,0.582824,0.582824
0.6223,1.16573,0.582906,0.582906
0.6224,1.16589,0.582987,0.582987
0.6225,1.16605,0.583068,0.583068
0.6226,1.16622,0.583149,0.583149
0.6227,1.16638,0.583231,0.583231
0.6228,1.16654,0.583312,0.583312
0.6229,1.1667,0.583393,0.583393
0.623,1.16687,0.583474,0.583474
0.6231,1.16703,0.583555,0.583555
0.6232,1.16719,0.583637,0.583637
0.6233,1.16735,0.583718,0.583718
0.6234,1.16752,0.583799,0.583799
0.6235,1.16768,0.58388,0.58388
0.6236,1.16784,0.583961,0.583961
0.6237,1.168,0.584043,0.584043
0.6238,1.16817,0.584124,0.584124
0.6239,1.16833,0.584205,0.584205
0.624,1.16849,0.584286,0.584286
0.6241,1.16865,0.584367,0.584367
0.6242,1.16882,0.584448,0.584448
0.6243,1.16898,0.584529,0.584529
0.6244,1.16914,0.584611,0.584611
0.6245,1.1693,0.584692,0.584692
0.6246,1.16946,0.584773,0.584773
0.6247,1.16963,0.584854,0.584854
0.6248,1.16979,0.584935,0.584935
0.6249,1.16995,0.585016,0.585016
0.625,1.17011,0.585097,0.585097
0.6251,1.17028,0.585178,0.585178
0.6252,1.17044,0.585259,0.585259
0.6253,1.1706,0.585341,0.585341
0.6254,1.17076,0.585422,0.585422
0.6255,1.17092,0.585503,0.585503
0.6256,1.17109,0.585584,0.585584
0.6257,1.17125,0.585665,0.585665
0.6258,1.17141,0.585746,0.585746
0.6259,1.17157,0.585827,0.585827
0.626,1.17173,0.585908,0.585908
0.6261,1.1719,0.585989,0.585989
0.6262,1.17206,0.58607,0.58607
0.6263,1.17222,0.586151,0.586151
0.6264,1.17238,0.586232,0.586232
0.6265,1.17255,0.586313,0.586313
0.6266,1.17271,0.586394,0.586394
0.6267,1.17287,0.586475,0.586475
0.6268,1.17303,0.586556,0.586556
0.6269,1.17319,0.586637,0.586637
0.627,1.17336,0.586718,0.586718
0.6271,1.17352,0.586799,0.586799
0.6272,1.17368,0.58688,0.58688
0.6273,1.17384,0.586961,0.586961
0.6274,1.174,0.587042,0.587042
0.6275,1.17416,0.587123,0.587123
0.6276,1.17433,0.587204,0.587204
0.6277,1.17449,0.587285,0.587285
0.6278,1.17465,0.587366,0.587366
0.6279,1.17481,0.587447,0.587447
0.628,1.17497,0.587528,0.587528
0.6281,1.17514,0.587608,0.587608
0.6282,1.1753,0.587689,0.587689
0.6283,1.17546,0.58777,0.58777
0.6284,1.17562,0.587851,0.587851
0.6285,1.17578,0.587932,0.587932
0.6286,1.17594,0.588013,0.588013
0.6287,1.17611,0.588094,0.588094
0.6288,1.17627,0.588175,0.588175
0.6289,1.17643,0.588256,0.588256
0.629,1.17659,0.588336,0.588336
0.6291,1.17675,0.588417,0.588417
0.6292,1.17692,0.588498,0.588498
0.6293,1.17708,0.588579,0.588579
0.6294,1.17724,0.58866,0.58866
0.6295,1.1774,0.588741,0.588741
0.6296,1.17756,0.588821,0.588821
0.6297,1.17772,0.588902,0.588902
0.6298,1.17789,0.588983,0.588983
0.6299,1.17805,0.589064,0.589064
0.63,1.17821,0.589145,0.589145
0.6301,1.17837,0.589226,0.589226
0.6302,1.17853,0.589306,0.589306
0.6303,1.17869,0.589387,0.589387
0.6304,1.17886,0.589468,0.589468
0.6305,1.17902,0.589549,0.589549
0.6306,1.17918,0.589629,0.589629
0.6307,1.17934,0.58971,0.58971
0.6308,1.1795,0.589791,0.589791
0.6309,1.17966,0.589872,0.589872
0.631,1.17982,0.589952,0.589952
0.6311,1.17999,0.590033,0.590033
0.6312,1.18015,0.590114,0.590114
0.6313,1.18031,0.590195,0.590195
0.6314,1.18047,0.590275,0.590275
0.6315,1.18063,0.590356,0.590356
0.6316,1.18079,0.590437,0.590437
0.6317,1.18095,0.590518,0.590518
0.6318,1.18112,0.590598,0.590598
0.6319,1.18128,0.590679,0.590679
0.632,1.18144,0.59076,0.59076
0.6321,1.1816,0.59084,0.59084
0.6322,1.18176,0.590921,0.590921
0.6323,1.18192,0.591002,0.591002
0.6324,1.18208,0.591082,0.591082
0.6325,1.18225,0.591163,0.591163
0.6326,1.18241,0.591244,0.591244
0.6327,1.18257,0.591324,0.591324
0.6328,1.18273,0.591405,0.591405
0.6329,1.18289,0.591486,0.591486
0.633,1.18305,0.591566,0.591566
0.6331,1.18321,0.591647,0.591647
0.6332,1.18337,0.591727,0.591727
0.6333,1.18354,0.591808,0.591808
0.6334,1.1837,0.591889,0.591889
0.6335,1.18386,0.591969,0.591969
0.6336,1.18402,0.59205,0.59205
0.6337,1.18418,0.59213,0.59213
0.6338,1.18434,0.592211,0.592211
0.6339,1.1845,0.592292,0.592292
0.634,1.18466,0.592372,0.592372
0.6341,1.18482,0.592453,0.592453
0.6342,1.18499,0.592533,0.592533
0.6343,1.18515,0.592614,0.592614
0.6344,1.18531,0.592694,0.592694
0.6345,1.18547,0.592775,0.592775
0.6346,1.18563,0.592855,0.592855
0.6347,1.18579,0.592936,0.592936
0.6348,1.18595,0.593016,0.593016
0.6349,1.18611,0.593097,0.593097
0.635,1.18627,0.593178,0.593178
0.6351,1.18644,0.593258,0.593258
0.6352,1.1866,0.593339,0.593339
0.6353,1.18676,0.593419,0.593419
0.6354,1.18692,0.593499,0.593499
0.6355,1.18708,0.59358,0.59358
0.6356,1.18724,0.59366,0.59366
0.6357,1.1874,0.593741,0.593741
0.6358,1.18756,0.593821,0.593821
0.6359,1.18772,0.593902,0.593902
0.636,1.18788,0.593982,0.593982
0.6361,1.18805,0.594063,0.594063
0.6362,1.18821,0.594143,0.594143
0.6363,1.18837,0.594224,0.594224
0.6364,1.18853,0.594304,0.594304
0.6365,1.18869,0.594384,0.594384
0.6366,1.18885,0.594465,0.594465
0.6367,1.18901,0.594545,0.594545
0.6368,1.18917,0.594626,0.594626
0.6369,1.18933,0.594706,0.594706
0.637,1.18949,0.594786,0.594786
0.6371,1.18965,0.594867,0.594867
0.6372,1.18981,0.594947,0.594947
0.6373,1.18997,0.595028,0.595028
