"time","wallTime","wc2.P.R[cG][cG](1) [m]","wc2.P.R[cG][cG](2) [m]","wc2.P.R[cG][cG](3) [m]","wc2.P.phi[cG](1) [rad]","wc2.P.phi[cG](2) [rad]","wc2.P.phi[cG](3) [rad]","wc2.P.A(1,1) [-]","wc2.P.A(1,2) [-]","wc2.P.A(1,3) [-]","wc2.P.A(2,1) [-]","wc2.P.A(2,2) [-]","wc2.P.A(2,3) [-]","wc2.P.A(3,1) [-]","wc2.P.A(3,2) [-]","wc2.P.A(3,3) [-]","wc2.P.vR[cG][cG,cG](1) [m/s]","wc2.P.vR[cG][cG,cG](2) [m/s]","wc2.P.vR[cG][cG,cG](3) [m/s]","wc2.P.Omega[cG][cG](1) [rad/s]","wc2.P.Omega[cG][cG](2) [rad/s]","wc2.P.Omega[cG][cG](3) [rad/s]","wc2.P.F_tie[cG](1) [N]","wc2.P.F_tie[cG](2) [N]","wc2.P.F_tie[cG](3) [N]","wc2.P.M_tie[cG][cG](1) [Nm]","wc2.P.M_tie[cG][cG](2) [Nm]","wc2.P.M_tie[cG][cG](3) [Nm]","wc1.P.R[cG][cG](1) [m]","wc1.P.R[cG][cG](2) [m]","wc1.P.R[cG][cG](3) [m]","wc1.P.phi[cG](1) [rad]","wc1.P.phi[cG](2) [rad]","wc1.P.phi[cG](3) [rad]","wc1.P.A(1,1) [-]","wc1.P.A(1,2) [-]","wc1.P.A(1,3) [-]","wc1.P.A(2,1) [-]","wc1.P.A(2,2) [-]","wc1.P.A(2,3) [-]","wc1.P.A(3,1) [-]","wc1.P.A(3,2) [-]","wc1.P.A(3,3) [-]","wc1.P.vR[cG][cG,cG](1) [m/s]","wc1.P.vR[cG][cG,cG](2) [m/s]","wc1.P.vR[cG][cG,cG](3) [m/s]","wc1.P.Omega[cG][cG](1) [rad/s]","wc1.P.Omega[cG][cG](2) [rad/s]","wc1.P.Omega[cG][cG](3) [rad/s]","wc1.P.F_tie[cG](1) [N]","wc1.P.F_tie[cG](2) [N]","wc1.P.F_tie[cG](3) [N]","wc1.P.M_tie[cG][cG](1) [Nm]","wc1.P.M_tie[cG][cG](2) [Nm]","wc1.P.M_tie[cG][cG](3) [Nm]"
0.00428,1.88435,0.5,0,3.5315e-05,0,-7.8391e-05,0,1,0,7.8391e-05,0,1,0,-7.8391e-05,0,1,-7.20256e-05,0,0.0165819,0,-0.0354944,0,20.5363,0,9.50431,0,5.23643,0,0.5,0,3.55009e-05,0,1.57073,0,7.10017e-05,0,-1,0,1,0,1,0,7.10017e-05,-1.17951e-06,-0,0.0166124,0,-0.0332248,0,-20.7908,-0,-16.4087,0,-5.18269,0
0.00438,1.88669,0.5,0,3.69965e-05,0,-8.19273e-05,0,1,0,8.19273e-05,0,1,0,-8.19273e-05,0,1,-3.37526e-05,0,0.0170729,0,-0.0352118,0,20.6997,0,9.53795,0,5.2893,0,0.5,0,3.71846e-05,0,1.57072,0,7.43692e-05,0,-1,0,1,0,1,0,7.43692e-05,-1.2707e-06,-0,0.0170863,0,-0.0341726,0,-20.972,-0,-16.5142,0,-5.23995,0
0.00448,1.88903,0.5,0,3.87271e-05,0,-8.54344e-05,0,1,0,8.54344e-05,0,1,0,-8.54344e-05,0,1,4.89e-06,0,0.0175639,0,-0.0349169,0,20.6007,0,9.48296,0,5.25745,0,0.5,0,3.89158e-05,0,1.57072,0,7.78315e-05,0,-1,0,1,0,1,0,7.78315e-05,-1.36673e-06,-0,0.0175601,0,-0.0351203,0,-20.8781,-0,-16.4703,0,-5.20959,0
0.00458,1.89135,0.5,0,4.05067e-05,0,-8.89133e-05,0,1,0,8.89133e-05,0,1,0,-8.89133e-05,0,1,4.21817e-05,0,0.0180504,0,-0.0346577,0,20.251,0,9.3442,0,5.14465,0,0.5,0,4.06941e-05,0,1.57071,0,8.13883e-05,0,-1,0,1,0,1,0,8.13883e-05,-1.46744e-06,-0,0.0180301,0,-0.0360602,0,-20.521,-0,-16.2831,0,-5.09534,0
0.00468,1.89367,0.5,0,4.23345e-05,0,-9.23697e-05,0,1,0,9.23697e-05,0,1,0,-9.23697e-05,0,1,7.6509e-05,0,0.0185282,0,-0.0344789,0,19.6728,0,9.13013,0,4.9581,0,0.5,0,4.25192e-05,0,1.57071,0,8.50384e-05,0,-1,0,1,0,1,0,8.50384e-05,-1.57259e-06,-0,0.0184927,0,-0.0369855,0,-19.9237,-0,-15.9648,0,-4.90459,0
0.00478,1.89599,0.5,0,4.42096e-05,0,-9.58137e-05,0,1,0,9.58137e-05,0,1,0,-9.58137e-05,0,1,0.000106434,0,0.0189937,0,-0.0344206,0,18.898,0,8.85226,0,4.70808,0,0.5,0,4.43901e-05,0,1.57071,0,8.87801e-05,0,-1,0,1,0,1,0,8.87801e-05,-1.68194e-06,-0,0.018945,0,-0.0378901,0,-19.1193,-0,-15.533,0,-4.64786,0
0.00488,1.89832,0.5,0,4.61305e-05,0,-9.92589e-05,0,1,0,9.92589e-05,0,1,0,-9.92589e-05,0,1,0.000130751,0,0.0194438,0,-0.0345165,0,17.9664,0,8.52464,0,4.40738,0,0.5,0,4.63056e-05,0,1.5707,0,9.26111e-05,0,-1,0,1,0,1,0,9.26111e-05,-1.79522e-06,-0,0.0193845,0,-0.038769,0,-18.1488,-0,-15.0101,0,-4.3383,0
0.00498,1.90067,0.5,0,4.80955e-05,0,-0.000102722,0,1,0,0.000102722,0,1,0,-0.000102722,0,1,0.000148539,0,0.0198764,0,-0.0347923,0,16.9232,0,8.16309,0,4.07068,0,0.5,0,4.82643e-05,0,1.5707,0,9.65286e-05,0,-1,0,1,0,1,0,9.65286e-05,-1.91216e-06,-0,0.0198093,0,-0.0396186,0,-17.0599,-0,-14.4215,0,-3.99106,0
0.00508,1.90298,0.5,0,5.0103e-05,0,-0.000106222,0,1,0,0.000106222,0,1,0,-0.000106222,0,1,0.000159186,0,0.0202899,0,-0.0352654,0,15.8177,0,7.78452,0,3.71384,0,0.5,0,5.02648e-05,0,1.5707,0,0.00010053,0,-1,0,1,0,1,0,0.00010053,-2.03253e-06,-0,0.0202182,0,-0.0404364,0,-15.9037,-0,-13.7951,0,-3.6225,0
0.00518,1.90527,0.5,0,5.21508e-05,0,-0.000109779,0,1,0,0.000109779,0,1,0,-0.000109779,0,1,0.000162414,0,0.0206838,0,-0.0359437,0,14.7004,0,7.40611,0,3.35317,0,0.5,0,5.23054e-05,0,1.57069,0,0.000104611,0,-1,0,1,0,1,0,0.000104611,-2.15612e-06,-0,0.0206109,0,-0.0412217,0,-14.7333,-0,-13.1595,0,-3.24947,0
0.00528,1.90755,0.5,0,5.42372e-05,0,-0.000113414,0,1,0,0.000113414,0,1,0,-0.000113414,0,1,0.000158282,0,0.0210585,0,-0.0368261,0,13.6209,0,7.04457,0,3.0047,0,0.5,0,5.43845e-05,0,1.57069,0,0.000108769,0,-1,0,1,0,1,0,0.000108769,-2.28279e-06,-0,0.0209875,0,-0.041975,0,-13.6007,-0,-12.5432,0,-2.88859,0
0.00538,1.90984,0.5,0,5.63601e-05,0,-0.000117146,0,1,0,0.000117146,0,1,0,-0.000117146,0,1,0.000147169,0,0.0214152,0,-0.0379022,0,12.6259,0,6.71539,0,2.68347,0,0.5,0,5.65006e-05,0,1.57068,0,0.000113001,0,-1,0,1,0,1,0,0.000113001,-2.41249e-06,-0,0.0213492,0,-0.0426984,0,-12.5548,-0,-11.9728,0,-2.55543,0
0.00548,1.91214,0.5,0,5.85179e-05,0,-0.000120994,0,1,0,0.000120994,0,1,0,-0.000120994,0,1,0.000129752,0,0.0217557,0,-0.0391537,0,11.757,0,6.43221,0,2.40293,0,0.5,0,5.86521e-05,0,1.57068,0,0.000117304,0,-1,0,1,0,1,0,0.000117304,-2.54522e-06,-0,0.0216976,0,-0.0433951,0,-11.6394,-0,-11.4721,0,-2.26395,0
0.00558,1.91443,0.5,0,6.07091e-05,0,-0.000124975,0,1,0,0.000124975,0,1,0,-0.000124975,0,1,0.00010697,0,0.0220827,0,-0.0405548,0,11.049,0,6.20626,0,2.17432,0,0.5,0,6.0838e-05,0,1.57067,0,0.000121676,0,-1,0,1,0,1,0,0.000121676,-2.6811e-06,-0,0.0220347,0,-0.0440695,0,-10.8913,-0,-11.0615,0,-2.02586,0
0.00568,1.91672,0.5,0,6.29325e-05,0,-0.000129102,0,1,0,0.000129102,0,1,0,-0.000129102,0,1,7.99703e-05,0,0.0223994,0,-0.0420739,0,10.5287,0,6.04594,0,2.00631,0,0.5,0,6.30571e-05,0,1.57067,0,0.000126114,0,-1,0,1,0,1,0,0.000126114,-2.82034e-06,-0,0.0223634,0,-0.0447268,0,-10.339,-0,-10.7564,0,-1.8502,0
0.00578,1.919,0.5,0,6.51872e-05,0,-0.000133385,0,1,0,0.000133385,0,1,0,-0.000133385,0,1,5.00546e-05,0,0.0227091,0,-0.043675,0,10.2139,0,5.95651,0,1.90463,0,0.5,0,6.53088e-05,0,1.57067,0,0.000130618,0,-1,0,1,0,1,0,0.000130618,-2.96324e-06,-0,0.0226864,0,-0.0453728,0,-10.0013,-0,-10.5676,0,-1.743,0
0.00588,1.92129,0.5,0,6.74727e-05,0,-0.00013783,0,1,0,0.00013783,0,1,0,-0.00013783,0,1,1.86179e-05,0,0.0230157,0,-0.0453196,0,10.1129,0,5.93996,0,1.87195,0,0.5,0,6.75927e-05,0,1.57066,0,0.000135185,0,-1,0,1,0,1,0,0.000135185,-3.11019e-06,-0,0.0230068,0,-0.0460137,0,-9.88732,-0,-10.5,0,-1.70709,0
0.00598,1.92357,0.5,0,6.97888e-05,0,-0.000142441,0,1,0,0.000142441,0,1,0,-0.000142441,0,1,-1.29167e-05,0,0.0233228,0,-0.0469682,0,10.2241,0,5.99502,0,1.9078,0,0.5,0,6.99086e-05,0,1.57066,0,0.000139817,0,-1,0,1,0,1,0,0.000139817,-3.26164e-06,-0,0.0233279,0,-0.0466557,0,-9.99579,-0,-10.5534,0,-1.7421,0
0.00608,1.92586,0.5,0,7.21359e-05,0,-0.000147214,0,1,0,0.000147214,0,1,0,-0.000147214,0,1,-4.31616e-05,0,0.0236341,0,-0.0485823,0,10.5368,0,6.11726,0,2.0087,0,0.5,0,7.22568e-05,0,1.57065,0,0.000144514,0,-1,0,1,0,1,0,0.000144514,-3.4181e-06,-0,0.0236524,0,-0.0473049,0,-10.3158,-0,-10.722,0,-1.84451,0
0.00618,1.92817,0.5,0,7.45143e-05,0,-0.000152147,0,1,0,0.000152147,0,1,0,-0.000152147,0,1,-7.08244e-05,0,0.0239528,0,-0.0501259,0,11.0317,0,6.29945,0,2.1684,0,0.5,0,7.46377e-05,0,1.57065,0,0.000149275,0,-1,0,1,0,1,0,0.000149275,-3.58012e-06,-0,0.0239833,0,-0.0479667,0,-10.8274,-0,-10.9952,0,-2.00794,0
0.00628,1.93048,0.5,0,7.69251e-05,0,-0.000157229,0,1,0,0.000157229,0,1,0,-0.000157229,0,1,-9.47631e-05,0,0.024282,0,-0.0515673,0,11.6817,0,6.53187,0,2.37821,0,0.5,0,7.70521e-05,0,1.57064,0,0.000154104,0,-1,0,1,0,1,0,0.000154104,-3.74827e-06,-0,0.024323,0,-0.048646,0,-11.5026,-0,-11.3581,0,-2.22349,0
0.00638,1.93296,0.5,0,7.93695e-05,0,-0.000162449,0,1,0,0.000162449,0,1,0,-0.000162449,0,1,-0.000114032,0,0.024624,0,-0.05288,0,12.454,0,6.80288,0,2.6275,0,0.5,0,7.95009e-05,0,1.57064,0,0.000159002,0,-1,0,1,0,1,0,0.000159002,-3.9231e-06,-0,0.0246733,0,-0.0493466,0,-12.3072,-0,-11.7922,0,-2.48019,0
0.00648,1.93524,0.5,0,8.18487e-05,0,-0.000167794,0,1,0,0.000167794,0,1,0,-0.000167794,0,1,-0.000127917,0,0.0249805,0,-0.054044,0,13.311,0,7.09945,0,2.90416,0,0.5,0,8.19854e-05,0,1.57063,0,0.000163971,0,-1,0,1,0,1,0,0.000163971,-4.10513e-06,-0,0.0250357,0,-0.0500715,0,-13.2019,-0,-12.2763,0,-2.76557,0
0.00658,1.93751,0.5,0,8.43643e-05,0,-0.000173247,0,1,0,0.000173247,0,1,0,-0.000173247,0,1,-0.000135963,0,0.0253526,0,-0.0550464,0,14.2126,0,7.40778,0,3.19521,0,0.5,0,8.45067e-05,0,1.57063,0,0.000169013,0,-1,0,1,0,1,0,0.000169013,-4.29482e-06,-0,0.0254112,0,-0.0508223,0,-14.1449,-0,-12.7877,0,-3.06625,0
0.00668,1.9398,0.5,0,8.69178e-05,0,-0.000178793,0,1,0,0.000178793,0,1,0,-0.000178793,0,1,-0.000137986,0,0.0257406,0,-0.0558817,0,15.1177,0,7.71392,0,3.48741,0,0.5,0,8.70661e-05,0,1.57062,0,0.000174132,0,-1,0,1,0,1,0,0.000174132,-4.49258e-06,-0,0.0257998,0,-0.0515996,0,-15.0931,-0,-13.303,0,-3.36852,0
0.00678,1.94207,0.5,0,8.95109e-05,0,-0.000184414,0,1,0,0.000184414,0,1,0,-0.000184414,0,1,-0.000134071,0,0.0261441,0,-0.0565522,0,15.9862,0,8.00443,0,3.76783,0,0.5,0,8.96651e-05,0,1.57062,0,0.00017933,0,-1,0,1,0,1,0,0.00017933,-4.69869e-06,-0,0.0262013,0,-0.0524026,0,-16.0045,-0,-13.7994,0,-3.65898,0
0.00688,1.94438,0.5,0,9.21451e-05,0,-0.000190095,0,1,0,0.000190095,0,1,0,-0.000190095,0,1,-0.000124565,0,0.0265621,0,-0.057067,0,16.7808,0,8.2669,0,4.0244,0,0.5,0,9.23047e-05,0,1.57061,0,0.000184609,0,-1,0,1,0,1,0,0.000184609,-4.91335e-06,-0,0.0266148,0,-0.0532297,0,-16.8398,-0,-14.2555,0,-3.92515,0
0.00698,1.94667,0.5,0,9.48217e-05,0,-0.000195821,0,1,0,0.000195821,0,1,0,-0.000195821,0,1,-0.000110052,0,0.0269928,0,-0.0574423,0,17.4685,0,8.49052,0,4.24646,0,0.5,0,9.49863e-05,0,1.57061,0,0.000189973,0,-1,0,1,0,1,0,0.000189973,-5.13666e-06,-0,0.027039,0,-0.0540779,0,-17.5644,-0,-14.6522,0,-4.15593,0
0.00708,1.94897,0.5,0,9.75418e-05,0,-0.000201578,0,1,0,0.000201578,0,1,0,-0.000201578,0,1,-9.13218e-05,0,0.0274342,0,-0.0576996,0,18.0218,0,8.6665,0,4.42515,0,0.5,0,9.77107e-05,0,1.5706,0,0.000195421,0,-1,0,1,0,1,0,0.000195421,-5.36859e-06,-0,0.0274719,0,-0.0549437,0,-18.1491,-0,-14.9738,0,-4.34212,0
0.00718,1.95123,0.5,0,0.000100307,0,-0.000207356,0,1,0,0.000207356,0,1,0,-0.000207356,0,1,-6.93279e-05,0,0.0278837,0,-0.0578653,0,18.42,0,8.78836,0,4.55378,0,0.5,0,0.000100479,0,1.5706,0,0.000200957,0,-1,0,1,0,1,0,0.000200957,-5.609e-06,-0,0.0279114,0,-0.0558227,0,-18.5722,-0,-15.208,0,-4.47672,0
0.00728,1.9535,0.5,0,0.000103116,0,-0.000213148,0,1,0,0.000213148,0,1,0,-0.000213148,0,1,-4.51421e-05,0,0.0283383,0,-0.0579688,0,18.6498,0,8.85223,0,4.62806,0,0.5,0,0.000103291,0,1.57059,0,0.000206582,0,-1,0,1,0,1,0,0.000206582,-5.85765e-06,-0,0.0283551,0,-0.0567102,0,-18.8193,-0,-15.3469,0,-4.55522,0
0.00738,1.95581,0.5,0,0.000105972,0,-0.000218949,0,1,0,0.000218949,0,1,0,-0.000218949,0,1,-1.9904e-05,0,0.028795,0,-0.0580419,0,18.7058,0,8.85689,0,4.64621,0,0.5,0,0.000106148,0,1.57058,0,0.000212295,0,-1,0,1,0,1,0,0.000212295,-6.11421e-06,-0,0.0288005,0,-0.057601,0,-18.8844,-0,-15.3871,0,-4.5757,0
0.00748,1.9581,0.5,0,0.000108873,0,-0.000224756,0,1,0,0.000224756,0,1,0,-0.000224756,0,1,5.2321e-06,0,0.0292509,0,-0.0581164,0,18.5901,0,8.80376,0,4.60897,0,0.5,0,0.000109049,0,1.57058,0,0.000218097,0,-1,0,1,0,1,0,0.000218097,-6.37828e-06,-0,0.0292451,0,-0.0584902,0,-18.7696,-0,-15.3295,0,-4.53886,0
0.00758,1.96042,0.5,0,0.00011182,0,-0.000230573,0,1,0,0.000230573,0,1,0,-0.000230573,0,1,2.91476e-05,0,0.0297029,0,-0.0582235,0,18.3128,0,8.69678,0,4.51951,0,0.5,0,0.000111994,0,1.57057,0,0.000223989,0,-1,0,1,0,1,0,0.000223989,-6.64943e-06,-0,0.0296865,0,-0.0593729,0,-18.485,-0,-15.1793,0,-4.4479,0
0.00768,1.9627,0.5,0,0.000114811,0,-0.000236402,0,1,0,0.000236402,0,1,0,-0.000236402,0,1,5.08088e-05,0,0.0301485,0,-0.0583918,0,17.8905,0,8.54216,0,4.38324,0,0.5,0,0.000114984,0,1.57057,0,0.000229967,0,-1,0,1,0,1,0,0.000229967,-6.92716e-06,-0,0.0301224,0,-0.0602447,0,-18.0478,-0,-14.9457,0,-4.30834,0
0.00778,1.96499,0.5,0,0.000117847,0,-0.000242253,0,1,0,0.000242253,0,1,0,-0.000242253,0,1,6.93094e-05,0,0.0305853,0,-0.0586467,0,17.3458,0,8.34805,0,4.20746,0,0.5,0,0.000118016,0,1.57056,0,0.000236033,0,-1,0,1,0,1,0,0.000236033,-7.21102e-06,-0,0.0305509,0,-0.0611019,0,-17.4816,-0,-14.6414,0,-4.12768,0
0.00788,1.96727,0.5,0,0.000120926,0,-0.000248134,0,1,0,0.000248134,0,1,0,-0.000248134,0,1,8.39079e-05,0,0.0310115,0,-0.0590088,0,16.7061,0,8.12411,0,4.00102,0,0.5,0,0.000121091,0,1.57055,0,0.000242183,0,-1,0,1,0,1,0,0.000242183,-7.50055e-06,-0,0.0309706,0,-0.0619412,0,-16.8148,-0,-14.2817,0,-3.91504,0
0.00798,1.96957,0.5,0,0.000124047,0,-0.000254057,0,1,0,0.000254057,0,1,0,-0.000254057,0,1,9.40549e-05,0,0.0314257,0,-0.0594937,0,16.0024,0,7.88103,0,3.77388,0,0.5,0,0.000124208,0,1.57055,0,0.000248416,0,-1,0,1,0,1,0,0.000248416,-7.79538e-06,-0,0.0313803,0,-0.0627607,0,-16.0798,-0,-13.8841,0,-3.68068,0
0.00808,1.97187,0.5,0,0.000127209,0,-0.000260034,0,1,0,0.000260034,0,1,0,-0.000260034,0,1,9.94127e-05,0,0.0318272,0,-0.0601108,0,15.2675,0,7.63009,0,3.53665,0,0.5,0,0.000127365,0,1.57054,0,0.00025473,0,-1,0,1,0,1,0,0.00025473,-8.09519e-06,-0,0.0317795,0,-0.0635589,0,-15.3107,-0,-13.4671,0,-3.43555,0
0.00818,1.97416,0.5,0,0.00013041,0,-0.00026608,0,1,0,0.00026608,0,1,0,-0.00026608,0,1,9.98639e-05,0,0.0322158,0,-0.0608638,0,14.5346,0,7.38258,0,3.30006,0,0.5,0,0.000130562,0,1.57054,0,0.000261123,0,-1,0,1,0,1,0,0.000261123,-8.39978e-06,-0,0.0321679,0,-0.0643357,0,-14.5426,-0,-13.0497,0,-3.19077,0
0.00828,1.97644,0.5,0,0.000133649,0,-0.000272207,0,1,0,0.000272207,0,1,0,-0.000272207,0,1,9.55108e-05,0,0.032592,0,-0.0617499,0,13.8361,0,7.14933,0,3.07456,0,0.5,0,0.000133796,0,1.57053,0,0.000267593,0,-1,0,1,0,1,0,0.000267593,-8.70905e-06,-0,0.0325459,0,-0.0650918,0,-13.8093,-0,-12.6503,0,-2.95714,0
0.00838,1.97867,0.5,0,0.000136926,0,-0.000278429,0,1,0,0.000278429,0,1,0,-0.000278429,0,1,8.66645e-05,0,0.0329565,0,-0.0627607,0,13.2018,0,6.94024,0,2.86979,0,0.5,0,0.000137069,0,1.57052,0,0.000274137,0,-1,0,1,0,1,0,0.000274137,-9.02303e-06,-0,0.0329143,0,-0.0658286,0,-13.1421,-0,-12.2861,0,-2.74466,0
0.00848,1.98095,0.5,0,0.000140239,0,-0.000284758,0,1,0,0.000284758,0,1,0,-0.000284758,0,1,7.38257e-05,0,0.0333108,0,-0.0638826,0,12.658,0,6.76388,0,2.69422,0,0.5,0,0.000140377,0,1.57052,0,0.000280754,0,-1,0,1,0,1,0,0.000280754,-9.34191e-06,-0,0.0332743,0,-0.0665486,0,-12.5688,-0,-11.9722,0,-2.56213,0
0.00858,1.98339,0.5,0,0.000143586,0,-0.000291203,0,1,0,0.000291203,0,1,0,-0.000291203,0,1,5.76572e-05,0,0.0336569,0,-0.0650973,0,12.2261,0,6.62714,0,2.55478,0,0.5,0,0.000143721,0,1.57051,0,0.000287443,0,-1,0,1,0,1,0,0.000287443,-9.66597e-06,-0,0.0336275,0,-0.0672549,0,-12.1119,-0,-11.721,0,-2.41678,0
0.00868,1.9858,0.5,0,0.000146968,0,-0.000297773,0,1,0,0.000297773,0,1,0,-0.000297773,0,1,3.895e-05,0,0.0339967,0,-0.0663831,0,11.9222,0,6.53494,0,2.45664,0,0.5,0,0.000147101,0,1.5705,0,0.000294202,0,-1,0,1,0,1,0,0.000294202,-9.99565e-06,-0,0.0339755,0,-0.067951,0,-11.7885,-0,-11.542,0,-2.31399,0
0.00878,1.98824,0.5,0,0.000150384,0,-0.000304475,0,1,0,0.000304475,0,1,0,-0.000304475,0,1,1.85851e-05,0,0.0343328,0,-0.0677155,0,11.7561,0,6.49014,0,2.40299,0,0.5,0,0.000150515,0,1.5705,0,0.000301029,0,-1,0,1,0,1,0,0.000301029,-1.03315e-05,-0,0.0343205,0,-0.0686409,0,-11.6092,-0,-11.4409,0,-2.25714,0
0.00888,1.99068,0.5,0,0.000153833,0,-0.00031131,0,1,0,0.00031131,0,1,0,-0.00031131,0,1,-2.5081e-06,0,0.0346674,0,-0.0690689,0,11.7313,0,6.49341,0,2.39497,0,0.5,0,0.000153963,0,1.57049,0,0.000307926,0,-1,0,1,0,1,0,0.000307926,-1.06741e-05,-0,0.0346643,0,-0.0693287,0,-11.5778,-0,-11.4202,0,-2.24745,0
0.00898,1.99313,0.5,0,0.000157315,0,-0.000318281,0,1,0,0.000318281,0,1,0,-0.000318281,0,1,-2.33942e-05,0,0.0350032,0,-0.0704173,0,11.8451,0,6.54326,0,2.43166,0,0.5,0,0.000157446,0,1.57048,0,0.000314892,0,-1,0,1,0,1,0,0.000314892,-1.10241e-05,-0,0.0350092,0,-0.0700184,0,-11.6916,-0,-11.4786,0,-2.28404,0
0.00908,1.99555,0.5,0,0.000160832,0,-0.000325386,0,1,0,0.000325386,0,1,0,-0.000325386,0,1,-4.3173e-05,0,0.0353423,0,-0.0717357,0,12.0884,0,6.63622,0,2.5102,0,0.5,0,0.000160963,0,1.57047,0,0.000321927,0,-1,0,1,0,1,0,0.000321927,-1.13823e-05,-0,0.0353569,0,-0.0707139,0,-11.9416,-0,-11.6112,0,-2.36404,0
0.00918,1.99803,0.5,0,0.000164382,0,-0.00033262,0,1,0,0.00033262,0,1,0,-0.00033262,0,1,-6.10187e-05,0,0.0356871,0,-0.073001,0,12.4471,0,6.76698,0,2.62599,0,0.5,0,0.000164516,0,1.57047,0,0.000329031,0,-1,0,1,0,1,0,0.000329031,-1.17495e-05,-0,0.0357094,0,-0.0714187,0,-12.313,-0,-11.8102,0,-2.48269,0
0.00928,2.00045,0.5,0,0.000167968,0,-0.000339978,0,1,0,0.000339978,0,1,0,-0.000339978,0,1,-7.62139e-05,0,0.0360392,0,-0.0741933,0,12.9021,0,6.92873,0,2.77286,0,0.5,0,0.000168104,0,1.57046,0,0.000336207,0,-1,0,1,0,1,0,0.000336207,-1.21263e-05,-0,0.036068,0,-0.072136,0,-12.786,-0,-12.0649,0,-2.63369,0
0.00938,2.0029,0.5,0,0.000171589,0,-0.00034745,0,1,0,0.00034745,0,1,0,-0.00034745,0,1,-8.81784e-05,0,0.0364001,0,-0.0752964,0,13.4305,0,7.11348,0,2.94348,0,0.5,0,0.000171728,0,1.57045,0,0.000343455,0,-1,0,1,0,1,0,0.000343455,-1.25134e-05,-0,0.036434,0,-0.0728679,0,-13.3369,-0,-12.3626,0,-2.80949,0
0.00948,2.00534,0.5,0,0.000175246,0,-0.000355028,0,1,0,0.000355028,0,1,0,-0.000355028,0,1,-9.64913e-05,0,0.0367709,0,-0.0762984,0,14.0072,0,7.31242,0,3.12964,0,0.5,0,0.000175389,0,1.57045,0,0.000350778,0,-1,0,1,0,1,0,0.000350778,-1.29115e-05,-0,0.0368081,0,-0.0736163,0,-13.9392,-0,-12.6889,0,-3.00162,0
0.00958,2.00779,0.5,0,0.000178941,0,-0.000362702,0,1,0,0.000362702,0,1,0,-0.000362702,0,1,-0.000100905,0,0.037152,0,-0.0771922,0,14.6051,0,7.51639,0,3.32272,0,0.5,0,0.000179088,0,1.57044,0,0.000358175,0,-1,0,1,0,1,0,0.000358175,-1.33209e-05,-0,0.037191,0,-0.0743819,0,-14.5648,-0,-13.0287,0,-3.20115,0
0.00968,2.01023,0.5,0,0.000182675,0,-0.000370459,0,1,0,0.000370459,0,1,0,-0.000370459,0,1,-0.000101351,0,0.0375436,0,-0.0779758,0,15.1974,0,7.71624,0,3.51397,0,0.5,0,0.000182825,0,1.57043,0,0.000365651,0,-1,0,1,0,1,0,0.000365651,-1.37421e-05,-0,0.0375825,0,-0.075165,0,-15.1855,-0,-13.3665,0,-3.39908,0
0.00978,2.01268,0.5,0,0.000186448,0,-0.00037829,0,1,0,0.00037829,0,1,0,-0.00037829,0,1,-9.79379e-05,0,0.0379453,0,-0.0786519,0,15.7581,0,7.90325,0,3.69502,0,0.5,0,0.000186603,0,1.57042,0,0.000373205,0,-1,0,1,0,1,0,0.000373205,-1.41752e-05,-0,0.0379824,0,-0.0759647,0,-15.7741,-0,-13.6875,0,-3.58669,0
0.00988,2.01513,0.5,0,0.000190262,0,-0.000386183,0,1,0,0.000386183,0,1,0,-0.000386183,0,1,-9.09435e-05,0,0.0383563,0,-0.0792281,0,16.2632,0,8.06952,0,3.85814,0,0.5,0,0.00019042,0,1.57042,0,0.00038084,0,-1,0,1,0,1,0,0.00038084,-1.46204e-05,-0,0.0383899,0,-0.0767799,0,-16.3053,-0,-13.9781,0,-3.75599,0
0.00998,2.01755,0.5,0,0.000194118,0,-0.00039413,0,1,0,0.00039413,0,1,0,-0.00039413,0,1,-8.07951e-05,0,0.0387753,0,-0.0797162,0,16.692,0,8.20829,0,3.99662,0,0.5,0,0.000194279,0,1.57041,0,0.000388557,0,-1,0,1,0,1,0,0.000388557,-1.50776e-05,-0,0.0388042,0,-0.0776083,0,-16.7573,-0,-14.2261,0,-3.90001,0
0.01008,2.02,0.5,0,0.000198016,0,-0.000402121,0,1,0,0.000402121,0,1,0,-0.000402121,0,1,-6.80483e-05,0,0.0392008,0,-0.0801313,0,17.0276,0,8.31418,0,4.10504,0,0.5,0,0.000198179,0,1.5704,0,0.000396358,0,-1,0,1,0,1,0,0.000396358,-1.55467e-05,-0,0.0392238,0,-0.0784475,0,-17.1124,-0,-14.4218,0,-4.01309,0
0.01018,2.02243,0.5,0,0.000201956,0,-0.000410152,0,1,0,0.000410152,0,1,0,-0.000410152,0,1,-5.33584e-05,0,0.0396311,0,-0.0804916,0,17.2578,0,8.38343,0,4.17943,0,0.5,0,0.000202121,0,1.57039,0,0.000404243,0,-1,0,1,0,1,0,0.000404243,-1.60271e-05,-0,0.0396473,0,-0.0792946,0,-17.3575,-0,-14.5581,0,-4.09109,0
