"time","fmi1.P.R[cG][cG](1) [m]","fmi1.P.R[cG][cG](2) [m]","fmi1.P.R[cG][cG](3) [m]","fmi1.P.phi[cG](1) [rad]","fmi1.P.phi[cG](2) [rad]","fmi1.P.phi[cG](3) [rad]","fmi1.P.A(1,1) [-]","fmi1.P.A(1,2) [-]","fmi1.P.A(1,3) [-]","fmi1.P.A(2,1) [-]","fmi1.P.A(2,2) [-]","fmi1.P.A(2,3) [-]","fmi1.P.A(3,1) [-]","fmi1.P.A(3,2) [-]","fmi1.P.A(3,3) [-]","fmi1.P.vR[cG][cG,cG](1) [m/s]","fmi1.P.vR[cG][cG,cG](2) [m/s]","fmi1.P.vR[cG][cG,cG](3) [m/s]","fmi1.P.Omega[cG][cG](1) [rad/s]","fmi1.P.Omega[cG][cG](2) [rad/s]","fmi1.P.Omega[cG][cG](3) [rad/s]","fmi1.P.F_tie[cG](1) [N]","fmi1.P.F_tie[cG](2) [N]","fmi1.P.F_tie[cG](3) [N]","fmi1.P.M_tie[cG][cG](1) [Nm]","fmi1.P.M_tie[cG][cG](2) [Nm]","fmi1.P.M_tie[cG][cG](3) [Nm]","fmi2.P.R[cG][cG](1) [m]","fmi2.P.R[cG][cG](2) [m]","fmi2.P.R[cG][cG](3) [m]","fmi2.P.phi[cG](1) [rad]","fmi2.P.phi[cG](2) [rad]","fmi2.P.phi[cG](3) [rad]","fmi2.P.A(1,1) [-]","fmi2.P.A(1,2) [-]","fmi2.P.A(1,3) [-]","fmi2.P.A(2,1) [-]","fmi2.P.A(2,2) [-]","fmi2.P.A(2,3) [-]","fmi2.P.A(3,1) [-]","fmi2.P.A(3,2) [-]","fmi2.P.A(3,3) [-]","fmi2.P.vR[cG][cG,cG](1) [m/s]","fmi2.P.vR[cG][cG,cG](2) [m/s]","fmi2.P.vR[cG][cG,cG](3) [m/s]","fmi2.P.Omega[cG][cG](1) [rad/s]","fmi2.P.Omega[cG][cG](2) [rad/s]","fmi2.P.Omega[cG][cG](3) [rad/s]","fmi2.P.F_tie[cG](1) [N]","fmi2.P.F_tie[cG](2) [N]","fmi2.P.F_tie[cG](3) [N]","fmi2.P.M_tie[cG][cG](1) [Nm]","fmi2.P.M_tie[cG][cG](2) [Nm]","fmi2.P.M_tie[cG][cG](3) [Nm]"
0.5441,-0.438062,0.241043,0,0,0,0,1.06745,0,0,1.06745,0,0,1.06745,0,0,-0.757585,-1.37681,0,3.14295,0,0,-1899.8,865.535,0,0,0,0,-0.438093,0.241051,0,0,0,0,1.29961,0,0,1.29961,0,0,1.29961,0,0,-0.757674,-1.37684,0,0.588278,0,0,1311.98,-252.674,0,0,0,0
0.5442,-0.438138,0.240905,0,0,0,0,1.06745,0,0,1.06745,0,0,1.06745,0,0,-0.757226,-1.37718,0,3.14326,0,0,-1900.55,865.214,0,0,0,0,-0.438169,0.240914,0,0,0,0,1.29961,0,0,1.29961,0,0,1.29961,0,0,-0.757315,-1.37721,0,0.587687,0,0,1312.31,-252.621,0,0,0,0
0.5443,-0.438213,0.240767,0,0,0,0,1.06745,0,0,1.06745,0,0,1.06745,0,0,-0.756866,-1.37755,0,3.14356,0,0,-1901.3,864.893,0,0,0,0,-0.438245,0.240776,0,0,0,0,1.29961,0,0,1.29961,0,0,1.29961,0,0,-0.756955,-1.37758,0,0.587095,0,0,1312.64,-252.569,0,0,0,0
0.5444,-0.438289,0.240629,0,0,0,0,1.06745,0,0,1.06745,0,0,1.06745,0,0,-0.756507,-1.37792,0,3.14387,0,0,-1902.05,864.572,0,0,0,0,-0.43832,0.240638,0,0,0,0,1.29961,0,0,1.29961,0,0,1.29961,0,0,-0.756596,-1.37795,0,0.586503,0,0,1312.97,-252.516,0,0,0,0
0.5445,-0.438365,0.240492,0,0,0,0,1.06745,0,0,1.06745,0,0,1.06745,0,0,-0.756148,-1.3783,0,3.14418,0,0,-1902.8,864.251,0,0,0,0,-0.438396,0.240501,0,0,0,0,1.29961,0,0,1.29961,0,0,1.29961,0,0,-0.756237,-1.37833,0,0.585912,0,0,1313.3,-252.464,0,0,0,0
0.5446,-0.43844,0.240354,0,0,0,0,1.06902,0,0,1.06902,0,0,1.06902,0,0,-0.755787,-1.37867,0,3.14448,0,0,-1903.55,863.929,0,0,0,0,-0.438472,0.240363,0,0,0,0,1.2999,0,0,1.2999,0,0,1.2999,0,0,-0.755876,-1.3787,0,0.585323,0,0,1313.63,-252.412,0,0,0,0
0.5447,-0.438516,0.240216,0,0,0,0,1.06902,0,0,1.06902,0,0,1.06902,0,0,-0.755427,-1.37904,0,3.14479,0,0,-1904.29,863.606,0,0,0,0,-0.438547,0.240225,0,0,0,0,1.2999,0,0,1.2999,0,0,1.2999,0,0,-0.755516,-1.37907,0,0.584734,0,0,1313.96,-252.359,0,0,0,0
0.5448,-0.438591,0.240078,0,0,0,0,1.06902,0,0,1.06902,0,0,1.06902,0,0,-0.755066,-1.37941,0,3.14509,0,0,-1905.04,863.283,0,0,0,0,-0.438623,0.240087,0,0,0,0,1.2999,0,0,1.2999,0,0,1.2999,0,0,-0.755155,-1.37944,0,0.584145,0,0,1314.29,-252.307,0,0,0,0
0.5449,-0.438667,0.23994,0,0,0,0,1.06902,0,0,1.06902,0,0,1.06902,0,0,-0.754706,-1.37978,0,3.1454,0,0,-1905.79,862.961,0,0,0,0,-0.438698,0.239949,0,0,0,0,1.2999,0,0,1.2999,0,0,1.2999,0,0,-0.754795,-1.37981,0,0.583556,0,0,1314.62,-252.255,0,0,0,0
0.545,-0.438743,0.239802,0,0,0,0,1.06902,0,0,1.06902,0,0,1.06902,0,0,-0.754345,-1.38015,0,3.1457,0,0,-1906.54,862.638,0,0,0,0,-0.438774,0.239811,0,0,0,0,1.2999,0,0,1.2999,0,0,1.2999,0,0,-0.754434,-1.38018,0,0.582967,0,0,1314.95,-252.202,0,0,0,0
0.5451,-0.438818,0.239664,0,0,0,0,1.07059,0,0,1.07059,0,0,1.07059,0,0,-0.753984,-1.38052,0,3.146,0,0,-1907.29,862.312,0,0,0,0,-0.438849,0.239673,0,0,0,0,1.3002,0,0,1.3002,0,0,1.3002,0,0,-0.754072,-1.38055,0,0.582381,0,0,1315.28,-252.148,0,0,0,0
0.5452,-0.438893,0.239526,0,0,0,0,1.07059,0,0,1.07059,0,0,1.07059,0,0,-0.753622,-1.38089,0,3.14631,0,0,-1908.04,861.987,0,0,0,0,-0.438924,0.239535,0,0,0,0,1.3002,0,0,1.3002,0,0,1.3002,0,0,-0.75371,-1.38092,0,0.581794,0,0,1315.61,-252.095,0,0,0,0
0.5453,-0.438969,0.239388,0,0,0,0,1.07059,0,0,1.07059,0,0,1.07059,0,0,-0.75326,-1.38126,0,3.14661,0,0,-1908.78,861.661,0,0,0,0,-0.439,0.239397,0,0,0,0,1.3002,0,0,1.3002,0,0,1.3002,0,0,-0.753349,-1.38129,0,0.581208,0,0,1315.94,-252.041,0,0,0,0
0.5454,-0.439044,0.23925,0,0,0,0,1.07059,0,0,1.07059,0,0,1.07059,0,0,-0.752898,-1.38163,0,3.14692,0,0,-1909.53,861.336,0,0,0,0,-0.439075,0.239258,0,0,0,0,1.3002,0,0,1.3002,0,0,1.3002,0,0,-0.752987,-1.38167,0,0.580622,0,0,1316.27,-251.987,0,0,0,0
0.5455,-0.439119,0.239111,0,0,0,0,1.07059,0,0,1.07059,0,0,1.07059,0,0,-0.752536,-1.382,0,3.14722,0,0,-1910.28,861.01,0,0,0,0,-0.43915,0.23912,0,0,0,0,1.3002,0,0,1.3002,0,0,1.3002,0,0,-0.752625,-1.38204,0,0.580035,0,0,1316.6,-251.934,0,0,0,0
0.5456,-0.439194,0.238973,0,0,0,0,1.07217,0,0,1.07217,0,0,1.07217,0,0,-0.752173,-1.38237,0,3.14752,0,0,-1911.02,860.682,0,0,0,0,-0.439226,0.238982,0,0,0,0,1.30049,0,0,1.30049,0,0,1.30049,0,0,-0.752262,-1.38241,0,0.579452,0,0,1316.92,-251.88,0,0,0,0
0.5457,-0.43927,0.238835,0,0,0,0,1.07217,0,0,1.07217,0,0,1.07217,0,0,-0.75181,-1.38274,0,3.14783,0,0,-1911.77,860.354,0,0,0,0,-0.439301,0.238844,0,0,0,0,1.30049,0,0,1.30049,0,0,1.30049,0,0,-0.751899,-1.38278,0,0.578868,0,0,1317.25,-251.826,0,0,0,0
0.5458,-0.439345,0.238697,0,0,0,0,1.07217,0,0,1.07217,0,0,1.07217,0,0,-0.751447,-1.38311,0,3.14813,0,0,-1912.52,860.027,0,0,0,0,-0.439376,0.238705,0,0,0,0,1.30049,0,0,1.30049,0,0,1.30049,0,0,-0.751536,-1.38314,0,0.578285,0,0,1317.58,-251.773,0,0,0,0
0.5459,-0.43942,0.238558,0,0,0,0,1.07217,0,0,1.07217,0,0,1.07217,0,0,-0.751084,-1.38348,0,3.14843,0,0,-1913.26,859.699,0,0,0,0,-0.439451,0.238567,0,0,0,0,1.30049,0,0,1.30049,0,0,1.30049,0,0,-0.751173,-1.38351,0,0.577701,0,0,1317.91,-251.719,0,0,0,0
0.546,-0.439495,0.23842,0,0,0,0,1.07217,0,0,1.07217,0,0,1.07217,0,0,-0.750721,-1.38385,0,3.14873,0,0,-1914.01,859.371,0,0,0,0,-0.439526,0.238429,0,0,0,0,1.30049,0,0,1.30049,0,0,1.30049,0,0,-0.75081,-1.38388,0,0.577117,0,0,1318.24,-251.665,0,0,0,0
0.5461,-0.43957,0.238282,0,0,0,0,1.07374,0,0,1.07374,0,0,1.07374,0,0,-0.750357,-1.38422,0,3.14904,0,0,-1914.76,859.04,0,0,0,0,-0.439601,0.23829,0,0,0,0,1.30078,0,0,1.30078,0,0,1.30078,0,0,-0.750445,-1.38425,0,0.576537,0,0,1318.57,-251.612,0,0,0,0
0.5462,-0.439645,0.238143,0,0,0,0,1.07374,0,0,1.07374,0,0,1.07374,0,0,-0.749992,-1.38459,0,3.14934,0,0,-1915.5,858.709,0,0,0,0,-0.439676,0.238152,0,0,0,0,1.30078,0,0,1.30078,0,0,1.30078,0,0,-0.750081,-1.38462,0,0.575956,0,0,1318.9,-251.558,0,0,0,0
0.5463,-0.43972,0.238005,0,0,0,0,1.07374,0,0,1.07374,0,0,1.07374,0,0,-0.749628,-1.38496,0,3.14964,0,0,-1916.25,858.379,0,0,0,0,-0.439751,0.238013,0,0,0,0,1.30078,0,0,1.30078,0,0,1.30078,0,0,-0.749716,-1.38499,0,0.575375,0,0,1319.22,-251.505,0,0,0,0
0.5464,-0.439795,0.237866,0,0,0,0,1.07374,0,0,1.07374,0,0,1.07374,0,0,-0.749264,-1.38533,0,3.14994,0,0,-1916.99,858.048,0,0,0,0,-0.439826,0.237875,0,0,0,0,1.30078,0,0,1.30078,0,0,1.30078,0,0,-0.749352,-1.38536,0,0.574794,0,0,1319.55,-251.451,0,0,0,0
0.5465,-0.43987,0.237728,0,0,0,0,1.07374,0,0,1.07374,0,0,1.07374,0,0,-0.748899,-1.3857,0,3.15024,0,0,-1917.74,857.717,0,0,0,0,-0.439901,0.237736,0,0,0,0,1.30078,0,0,1.30078,0,0,1.30078,0,0,-0.748988,-1.38573,0,0.574213,0,0,1319.88,-251.398,0,0,0,0
0.5466,-0.439945,0.237589,0,0,0,0,1.07531,0,0,1.07531,0,0,1.07531,0,0,-0.748534,-1.38606,0,3.15054,0,0,-1918.48,857.384,0,0,0,0,-0.439976,0.237598,0,0,0,0,1.30106,0,0,1.30106,0,0,1.30106,0,0,-0.748622,-1.3861,0,0.573635,0,0,1320.21,-251.343,0,0,0,0
0.5467,-0.44002,0.23745,0,0,0,0,1.07531,0,0,1.07531,0,0,1.07531,0,0,-0.748168,-1.38643,0,3.15084,0,0,-1919.23,857.051,0,0,0,0,-0.440051,0.237459,0,0,0,0,1.30106,0,0,1.30106,0,0,1.30106,0,0,-0.748256,-1.38646,0,0.573057,0,0,1320.54,-251.289,0,0,0,0
0.5468,-0.440094,0.237312,0,0,0,0,1.07531,0,0,1.07531,0,0,1.07531,0,0,-0.747803,-1.3868,0,3.15114,0,0,-1919.97,856.718,0,0,0,0,-0.440126,0.23732,0,0,0,0,1.30106,0,0,1.30106,0,0,1.30106,0,0,-0.747891,-1.38683,0,0.572479,0,0,1320.86,-251.235,0,0,0,0
0.5469,-0.440169,0.237173,0,0,0,0,1.07531,0,0,1.07531,0,0,1.07531,0,0,-0.747437,-1.38717,0,3.15144,0,0,-1920.72,856.385,0,0,0,0,-0.4402,0.237182,0,0,0,0,1.30106,0,0,1.30106,0,0,1.30106,0,0,-0.747525,-1.3872,0,0.571901,0,0,1321.19,-251.18,0,0,0,0
0.547,-0.440244,0.237034,0,0,0,0,1.07531,0,0,1.07531,0,0,1.07531,0,0,-0.747071,-1.38754,0,3.15174,0,0,-1921.46,856.052,0,0,0,0,-0.440275,0.237043,0,0,0,0,1.30106,0,0,1.30106,0,0,1.30106,0,0,-0.74716,-1.38757,0,0.571323,0,0,1321.52,-251.126,0,0,0,0
0.5471,-0.440319,0.236895,0,0,0,0,1.07689,0,0,1.07689,0,0,1.07689,0,0,-0.746705,-1.3879,0,3.15204,0,0,-1922.21,855.717,0,0,0,0,-0.44035,0.236904,0,0,0,0,1.30135,0,0,1.30135,0,0,1.30135,0,0,-0.746793,-1.38793,0,0.570748,0,0,1321.85,-251.07,0,0,0,0
0.5472,-0.440393,0.236757,0,0,0,0,1.07689,0,0,1.07689,0,0,1.07689,0,0,-0.746338,-1.38827,0,3.15234,0,0,-1922.95,855.382,0,0,0,0,-0.440425,0.236765,0,0,0,0,1.30135,0,0,1.30135,0,0,1.30135,0,0,-0.746426,-1.3883,0,0.570172,0,0,1322.18,-251.015,0,0,0,0
0.5473,-0.440468,0.236618,0,0,0,0,1.07689,0,0,1.07689,0,0,1.07689,0,0,-0.745971,-1.38864,0,3.15264,0,0,-1923.69,855.047,0,0,0,0,-0.440499,0.236627,0,0,0,0,1.30135,0,0,1.30135,0,0,1.30135,0,0,-0.746059,-1.38867,0,0.569597,0,0,1322.5,-250.959,0,0,0,0
0.5474,-0.440542,0.236479,0,0,0,0,1.07689,0,0,1.07689,0,0,1.07689,0,0,-0.745604,-1.389,0,3.15294,0,0,-1924.44,854.712,0,0,0,0,-0.440574,0.236488,0,0,0,0,1.30135,0,0,1.30135,0,0,1.30135,0,0,-0.745692,-1.38904,0,0.569021,0,0,1322.83,-250.904,0,0,0,0
0.5475,-0.440617,0.23634,0,0,0,0,1.07689,0,0,1.07689,0,0,1.07689,0,0,-0.745237,-1.38937,0,3.15324,0,0,-1925.18,854.377,0,0,0,0,-0.440648,0.236349,0,0,0,0,1.30135,0,0,1.30135,0,0,1.30135,0,0,-0.745325,-1.3894,0,0.568446,0,0,1323.16,-250.849,0,0,0,0
0.5476,-0.440691,0.236201,0,0,0,0,1.07847,0,0,1.07847,0,0,1.07847,0,0,-0.744869,-1.38974,0,3.15354,0,0,-1925.92,854.039,0,0,0,0,-0.440723,0.23621,0,0,0,0,1.30164,0,0,1.30164,0,0,1.30164,0,0,-0.744957,-1.38977,0,0.567874,0,0,1323.49,-250.794,0,0,0,0
0.5477,-0.440766,0.236062,0,0,0,0,1.07847,0,0,1.07847,0,0,1.07847,0,0,-0.744501,-1.3901,0,3.15384,0,0,-1926.67,853.701,0,0,0,0,-0.440797,0.236071,0,0,0,0,1.30164,0,0,1.30164,0,0,1.30164,0,0,-0.744589,-1.39014,0,0.567301,0,0,1323.81,-250.739,0,0,0,0
0.5478,-0.44084,0.235923,0,0,0,0,1.07847,0,0,1.07847,0,0,1.07847,0,0,-0.744133,-1.39047,0,3.15413,0,0,-1927.41,853.363,0,0,0,0,-0.440872,0.235932,0,0,0,0,1.30164,0,0,1.30164,0,0,1.30164,0,0,-0.744221,-1.3905,0,0.566728,0,0,1324.14,-250.684,0,0,0,0
0.5479,-0.440915,0.235784,0,0,0,0,1.07847,0,0,1.07847,0,0,1.07847,0,0,-0.743765,-1.39084,0,3.15443,0,0,-1928.15,853.024,0,0,0,0,-0.440946,0.235793,0,0,0,0,1.30164,0,0,1.30164,0,0,1.30164,0,0,-0.743853,-1.39087,0,0.566156,0,0,1324.47,-250.629,0,0,0,0
0.548,-0.440989,0.235645,0,0,0,0,1.07847,0,0,1.07847,0,0,1.07847,0,0,-0.743396,-1.3912,0,3.15473,0,0,-1928.9,852.686,0,0,0,0,-0.441021,0.235654,0,0,0,0,1.30164,0,0,1.30164,0,0,1.30164,0,0,-0.743484,-1.39123,0,0.565583,0,0,1324.79,-250.575,0,0,0,0
0.5481,-0.441063,0.235506,0,0,0,0,1.08004,0,0,1.08004,0,0,1.08004,0,0,-0.743027,-1.39157,0,3.15503,0,0,-1929.64,852.345,0,0,0,0,-0.441095,0.235515,0,0,0,0,1.30192,0,0,1.30192,0,0,1.30192,0,0,-0.743115,-1.3916,0,0.565014,0,0,1325.12,-250.519,0,0,0,0
0.5482,-0.441138,0.235367,0,0,0,0,1.08004,0,0,1.08004,0,0,1.08004,0,0,-0.742658,-1.39193,0,3.15533,0,0,-1930.38,852.003,0,0,0,0,-0.441169,0.235375,0,0,0,0,1.30192,0,0,1.30192,0,0,1.30192,0,0,-0.742746,-1.39197,0,0.564444,0,0,1325.45,-250.463,0,0,0,0
0.5483,-0.441212,0.235227,0,0,0,0,1.08004,0,0,1.08004,0,0,1.08004,0,0,-0.742288,-1.3923,0,3.15562,0,0,-1931.12,851.662,0,0,0,0,-0.441243,0.235236,0,0,0,0,1.30192,0,0,1.30192,0,0,1.30192,0,0,-0.742376,-1.39233,0,0.563874,0,0,1325.77,-250.407,0,0,0,0
0.5484,-0.441286,0.235088,0,0,0,0,1.08004,0,0,1.08004,0,0,1.08004,0,0,-0.741919,-1.39266,0,3.15592,0,0,-1931.86,851.321,0,0,0,0,-0.441318,0.235097,0,0,0,0,1.30192,0,0,1.30192,0,0,1.30192,0,0,-0.742007,-1.3927,0,0.563304,0,0,1326.1,-250.351,0,0,0,0
0.5485,-0.44136,0.234949,0,0,0,0,1.08004,0,0,1.08004,0,0,1.08004,0,0,-0.74155,-1.39303,0,3.15622,0,0,-1932.6,850.979,0,0,0,0,-0.441392,0.234958,0,0,0,0,1.30192,0,0,1.30192,0,0,1.30192,0,0,-0.741637,-1.39306,0,0.562735,0,0,1326.43,-250.295,0,0,0,0
0.5486,-0.441434,0.234809,0,0,0,0,1.08162,0,0,1.08162,0,0,1.08162,0,0,-0.741179,-1.39339,0,3.15651,0,0,-1933.34,850.637,0,0,0,0,-0.441466,0.234818,0,0,0,0,1.3022,0,0,1.3022,0,0,1.3022,0,0,-0.741267,-1.39343,0,0.562168,0,0,1326.75,-250.239,0,0,0,0
0.5487,-0.441509,0.23467,0,0,0,0,1.08162,0,0,1.08162,0,0,1.08162,0,0,-0.740808,-1.39376,0,3.15681,0,0,-1934.09,850.295,0,0,0,0,-0.44154,0.234679,0,0,0,0,1.3022,0,0,1.3022,0,0,1.3022,0,0,-0.740896,-1.39379,0,0.561601,0,0,1327.08,-250.182,0,0,0,0
0.5488,-0.441583,0.234531,0,0,0,0,1.08162,0,0,1.08162,0,0,1.08162,0,0,-0.740438,-1.39412,0,3.1571,0,0,-1934.83,849.952,0,0,0,0,-0.441614,0.234539,0,0,0,0,1.3022,0,0,1.3022,0,0,1.3022,0,0,-0.740525,-1.39415,0,0.561034,0,0,1327.4,-250.126,0,0,0,0
0.5489,-0.441657,0.234391,0,0,0,0,1.08162,0,0,1.08162,0,0,1.08162,0,0,-0.740067,-1.39449,0,3.1574,0,0,-1935.57,849.61,0,0,0,0,-0.441688,0.2344,0,0,0,0,1.3022,0,0,1.3022,0,0,1.3022,0,0,-0.740155,-1.39452,0,0.560467,0,0,1327.73,-250.069,0,0,0,0
0.549,-0.441731,0.234252,0,0,0,0,1.08162,0,0,1.08162,0,0,1.08162,0,0,-0.739696,-1.39485,0,3.1577,0,0,-1936.31,849.268,0,0,0,0,-0.441762,0.234261,0,0,0,0,1.3022,0,0,1.3022,0,0,1.3022,0,0,-0.739784,-1.39488,0,0.5599,0,0,1328.06,-250.012,0,0,0,0
0.5491,-0.441805,0.234112,0,0,0,0,1.0832,0,0,1.0832,0,0,1.0832,0,0,-0.739324,-1.39521,0,3.15799,0,0,-1937.05,848.922,0,0,0,0,-0.441836,0.234121,0,0,0,0,1.30248,0,0,1.30248,0,0,1.30248,0,0,-0.739412,-1.39525,0,0.559336,0,0,1328.38,-249.955,0,0,0,0
0.5492,-0.441878,0.233973,0,0,0,0,1.0832,0,0,1.0832,0,0,1.0832,0,0,-0.738952,-1.39558,0,3.15828,0,0,-1937.79,848.575,0,0,0,0,-0.44191,0.233982,0,0,0,0,1.30248,0,0,1.30248,0,0,1.30248,0,0,-0.73904,-1.39561,0,0.558771,0,0,1328.71,-249.898,0,0,0,0
0.5493,-0.441952,0.233833,0,0,0,0,1.0832,0,0,1.0832,0,0,1.0832,0,0,-0.738581,-1.39594,0,3.15858,0,0,-1938.53,848.229,0,0,0,0,-0.441984,0.233842,0,0,0,0,1.30248,0,0,1.30248,0,0,1.30248,0,0,-0.738668,-1.39597,0,0.558207,0,0,1329.03,-249.84,0,0,0,0
0.5494,-0.442026,0.233694,0,0,0,0,1.0832,0,0,1.0832,0,0,1.0832,0,0,-0.738209,-1.39631,0,3.15887,0,0,-1939.27,847.883,0,0,0,0,-0.442058,0.233702,0,0,0,0,1.30248,0,0,1.30248,0,0,1.30248,0,0,-0.738296,-1.39634,0,0.557643,0,0,1329.36,-249.783,0,0,0,0
0.5495,-0.4421,0.233554,0,0,0,0,1.0832,0,0,1.0832,0,0,1.0832,0,0,-0.737837,-1.39667,0,3.15917,0,0,-1940,847.537,0,0,0,0,-0.442132,0.233563,0,0,0,0,1.30248,0,0,1.30248,0,0,1.30248,0,0,-0.737924,-1.3967,0,0.557079,0,0,1329.69,-249.726,0,0,0,0
0.5496,-0.442174,0.233414,0,0,0,0,1.08478,0,0,1.08478,0,0,1.08478,0,0,-0.737464,-1.39703,0,3.15946,0,0,-1940.74,847.189,0,0,0,0,-0.442205,0.233423,0,0,0,0,1.30276,0,0,1.30276,0,0,1.30276,0,0,-0.737551,-1.39706,0,0.556518,0,0,1330.01,-249.668,0,0,0,0
0.5497,-0.442247,0.233275,0,0,0,0,1.08478,0,0,1.08478,0,0,1.08478,0,0,-0.73709,-1.39739,0,3.15976,0,0,-1941.48,846.84,0,0,0,0,-0.442279,0.233283,0,0,0,0,1.30276,0,0,1.30276,0,0,1.30276,0,0,-0.737178,-1.39743,0,0.555956,0,0,1330.34,-249.611,0,0,0,0
0.5498,-0.442321,0.233135,0,0,0,0,1.08478,0,0,1.08478,0,0,1.08478,0,0,-0.736717,-1.39776,0,3.16005,0,0,-1942.22,846.491,0,0,0,0,-0.442353,0.233143,0,0,0,0,1.30276,0,0,1.30276,0,0,1.30276,0,0,-0.736805,-1.39779,0,0.555395,0,0,1330.66,-249.554,0,0,0,0
0.5499,-0.442395,0.232995,0,0,0,0,1.08478,0,0,1.08478,0,0,1.08478,0,0,-0.736344,-1.39812,0,3.16034,0,0,-1942.96,846.143,0,0,0,0,-0.442426,0.233004,0,0,0,0,1.30276,0,0,1.30276,0,0,1.30276,0,0,-0.736431,-1.39815,0,0.554834,0,0,1330.99,-249.497,0,0,0,0
0.55,-0.442469,0.232855,0,0,0,0,1.08478,0,0,1.08478,0,0,1.08478,0,0,-0.735971,-1.39848,0,3.16064,0,0,-1943.7,845.794,0,0,0,0,-0.4425,0.232864,0,0,0,0,1.30276,0,0,1.30276,0,0,1.30276,0,0,-0.736058,-1.39852,0,0.554272,0,0,1331.31,-249.439,0,0,0,0
0.5501,-0.442542,0.232715,0,0,0,0,1.08636,0,0,1.08636,0,0,1.08636,0,0,-0.735596,-1.39884,0,3.16093,0,0,-1944.44,845.443,0,0,0,0,-0.442574,0.232724,0,0,0,0,1.30304,0,0,1.30304,0,0,1.30304,0,0,-0.735684,-1.39888,0,0.553714,0,0,1331.64,-249.381,0,0,0,0
0.5502,-0.442616,0.232575,0,0,0,0,1.08636,0,0,1.08636,0,0,1.08636,0,0,-0.735222,-1.39921,0,3.16122,0,0,-1945.17,845.092,0,0,0,0,-0.442647,0.232584,0,0,0,0,1.30304,0,0,1.30304,0,0,1.30304,0,0,-0.735309,-1.39924,0,0.553156,0,0,1331.96,-249.322,0,0,0,0
0.5503,-0.442689,0.232435,0,0,0,0,1.08636,0,0,1.08636,0,0,1.08636,0,0,-0.734848,-1.39957,0,3.16151,0,0,-1945.91,844.741,0,0,0,0,-0.442721,0.232444,0,0,0,0,1.30304,0,0,1.30304,0,0,1.30304,0,0,-0.734935,-1.3996,0,0.552597,0,0,1332.29,-249.263,0,0,0,0
0.5504,-0.442763,0.232296,0,0,0,0,1.08636,0,0,1.08636,0,0,1.08636,0,0,-0.734473,-1.39993,0,3.16181,0,0,-1946.65,844.39,0,0,0,0,-0.442794,0.232304,0,0,0,0,1.30304,0,0,1.30304,0,0,1.30304,0,0,-0.73456,-1.39996,0,0.552039,0,0,1332.61,-249.204,0,0,0,0
0.5505,-0.442836,0.232156,0,0,0,0,1.08636,0,0,1.08636,0,0,1.08636,0,0,-0.734099,-1.40029,0,3.1621,0,0,-1947.38,844.04,0,0,0,0,-0.442868,0.232164,0,0,0,0,1.30304,0,0,1.30304,0,0,1.30304,0,0,-0.734186,-1.40032,0,0.55148,0,0,1332.94,-249.146,0,0,0,0
0.5506,-0.442909,0.232015,0,0,0,0,1.08794,0,0,1.08794,0,0,1.08794,0,0,-0.733723,-1.40065,0,3.16239,0,0,-1948.12,843.686,0,0,0,0,-0.442941,0.232024,0,0,0,0,1.30332,0,0,1.30332,0,0,1.30332,0,0,-0.73381,-1.40069,0,0.550925,0,0,1333.26,-249.088,0,0,0,0
0.5507,-0.442983,0.231875,0,0,0,0,1.08794,0,0,1.08794,0,0,1.08794,0,0,-0.733347,-1.40101,0,3.16268,0,0,-1948.86,843.332,0,0,0,0,-0.443014,0.231884,0,0,0,0,1.30332,0,0,1.30332,0,0,1.30332,0,0,-0.733435,-1.40105,0,0.550369,0,0,1333.59,-249.03,0,0,0,0
0.5508,-0.443056,0.231735,0,0,0,0,1.08794,0,0,1.08794,0,0,1.08794,0,0,-0.732972,-1.40137,0,3.16297,0,0,-1949.59,842.979,0,0,0,0,-0.443088,0.231744,0,0,0,0,1.30332,0,0,1.30332,0,0,1.30332,0,0,-0.733059,-1.40141,0,0.549813,0,0,1333.91,-248.972,0,0,0,0
0.5509,-0.443129,0.231595,0,0,0,0,1.08794,0,0,1.08794,0,0,1.08794,0,0,-0.732596,-1.40173,0,3.16326,0,0,-1950.33,842.625,0,0,0,0,-0.443161,0.231604,0,0,0,0,1.30332,0,0,1.30332,0,0,1.30332,0,0,-0.732683,-1.40177,0,0.549258,0,0,1334.23,-248.914,0,0,0,0
0.551,-0.443203,0.231455,0,0,0,0,1.08794,0,0,1.08794,0,0,1.08794,0,0,-0.73222,-1.4021,0,3.16355,0,0,-1951.07,842.272,0,0,0,0,-0.443234,0.231464,0,0,0,0,1.30332,0,0,1.30332,0,0,1.30332,0,0,-0.732308,-1.40213,0,0.548702,0,0,1334.56,-248.856,0,0,0,0
0.5511,-0.443276,0.231315,0,0,0,0,1.08952,0,0,1.08952,0,0,1.08952,0,0,-0.731843,-1.40246,0,3.16384,0,0,-1951.8,841.915,0,0,0,0,-0.443307,0.231323,0,0,0,0,1.30359,0,0,1.30359,0,0,1.30359,0,0,-0.731931,-1.40249,0,0.54815,0,0,1334.88,-248.798,0,0,0,0
